,userId,movieId,rating,timestamp,predictedRating,s1,s2,s3,s4,s5,s6,s7,s8,q,s_ser_rel,s_ser_find,s_ser_imp,s_ser_rec,m_ser_rel,m_ser_find,m_ser_imp,m_ser_rec,gpt-rating
181,121220,49286,3.5,1486559091000,4.205076,5.0,,3.0,4.0,1.0,1.0,3.0,2.0,3,True,True,False,False,False,False,False,False,4.5
182,121220,2700,3.5,1486124028000,3.780458,1.0,,3.0,1.0,2.0,3.0,3.0,1.0,6,False,False,False,False,False,False,False,False,3.5
183,121220,75423,5.0,1489932231000,3.4561887,1.0,,4.0,1.0,4.0,1.0,5.0,4.0,2,False,False,False,False,False,False,False,False,4.5
184,121220,114494,4.0,1486043092000,3.9772875,1.0,,5.0,2.0,2.0,3.0,5.0,2.0,4,False,False,False,False,False,False,False,False,3.5
185,143870,95744,3.5,1483264562000,2.7242053,1.0,,,1.0,4.0,1.0,4.0,4.0,3,False,False,False,False,False,False,False,False,3.0
186,143870,166528,3.5,1483177559000,3.444644,1.0,,3.0,1.0,1.0,1.0,4.0,1.0,3,False,False,False,False,False,False,False,False,4.0
187,143870,105911,3.5,1488554146000,3.0059087,1.0,,2.0,1.0,1.0,1.0,4.0,1.0,3,False,False,False,False,False,False,False,False,2.5
188,143870,8376,3.5,1486214306000,2.6153126,1.0,,3.0,4.0,4.0,4.0,4.0,4.0,3,False,False,False,False,False,False,False,False,3.5
189,143870,93289,3.5,1483264488000,3.0506072,1.0,,5.0,1.0,4.0,1.0,4.0,3.0,3,False,False,False,False,False,False,False,False,4.5
190,130239,161586,4.0,1490567988000,3.9032428,2.0,,3.0,3.0,5.0,4.0,4.0,4.0,4,False,False,False,False,False,False,False,False,3.5
191,130239,26674,4.5,1490568169000,4.3227305,2.0,,3.0,2.0,2.0,2.0,5.0,3.0,5,False,False,False,False,False,False,False,False,4.0
192,130239,114627,4.0,1490568627000,4.2485647,2.0,,4.0,4.0,5.0,3.0,5.0,5.0,2,False,False,False,False,False,False,False,False,4.5
193,130239,156944,3.5,1490567935000,3.9582155,2.0,,3.0,4.0,2.0,3.0,4.0,2.0,2,False,False,False,False,False,False,False,False,4.0
194,130239,160876,4.0,1490573900000,4.162477,2.0,,3.0,3.0,4.0,2.0,4.0,3.0,3,False,False,False,False,False,False,False,False,4.5
195,196423,7792,4.0,1489691404000,3.8865821,4.0,5.0,4.0,3.0,3.0,2.0,4.0,2.0,2,False,False,False,False,False,False,False,False,3.0
196,196423,1889,3.5,1486572535000,3.6278043,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,6,False,False,False,False,False,False,False,False,4.0
197,196423,136469,5.0,1486398004000,4.3229556,1.0,2.0,5.0,2.0,3.0,2.0,5.0,2.0,6,False,False,False,False,False,False,False,False,4.0
198,196423,2905,4.0,1486398010000,4.2148705,1.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,6,False,False,False,False,False,False,False,False,4.0
199,196423,4426,4.5,1486398045000,4.3107977,3.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,5,False,False,False,False,False,False,False,False,3.5
200,199760,163971,4.5,1484451461000,3.0511887,2.0,2.0,4.0,2.0,3.0,2.0,5.0,2.0,3,False,False,False,False,False,False,False,False,4.0
201,199760,160848,4.0,1490488656000,3.4100878,1.0,3.0,5.0,1.0,2.0,2.0,5.0,2.0,2,False,False,False,False,False,False,False,False,4.0
202,199760,65418,4.0,1487879518000,3.961947,2.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,2,False,False,False,False,False,False,False,False,4.5
203,199760,139721,3.5,1490136852000,4.3904595,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2,False,False,False,False,False,False,False,False,3.5
204,199760,42958,3.5,1487385122000,2.7626493,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,6,False,False,False,False,False,False,False,False,4.0
205,100972,129078,5.0,1494241361000,3.2659855,5.0,,4.0,5.0,3.0,3.0,5.0,3.0,1,False,True,False,False,False,False,False,False,4.5
206,100972,102858,5.0,1485335776000,2.6313274,,,4.0,4.0,2.0,3.0,5.0,4.0,4,False,False,False,False,False,False,False,False,3.5
207,100972,128506,4.5,1485335892000,3.2670188,5.0,,4.0,5.0,2.0,3.0,5.0,5.0,3,False,True,False,False,False,False,False,False,3.5
208,100972,167964,5.0,1484060584000,3.0229526,1.0,,5.0,1.0,1.0,1.0,5.0,1.0,5,False,False,False,False,False,False,False,False,3.5
209,100972,117726,4.0,1485336079000,2.9483466,2.0,,3.0,3.0,4.0,3.0,4.0,3.0,4,False,False,False,False,False,False,False,False,3.5
210,101889,43635,3.5,1490323508000,3.9604104,2.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3,False,False,False,False,False,False,False,False,3.5
211,101889,163941,3.5,1490299845000,3.6465168,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,3.5
212,101889,160874,5.0,1488647689000,3.8399363,2.0,2.0,4.0,2.0,4.0,2.0,5.0,3.0,3,False,False,False,False,False,False,False,False,4.0
213,101889,70344,3.5,1490057828000,3.563996,2.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3,False,False,False,False,False,False,False,False,4.0
214,101889,164107,4.0,1492295447000,3.9534464,2.0,2.0,4.0,3.0,4.0,2.0,5.0,3.0,2,False,False,False,False,False,False,False,False,3.0
215,184988,97,3.5,1485346431000,4.128428,1.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,6,False,False,False,False,False,False,False,False,3.5
216,184988,66371,4.0,1485346461000,3.7827365,1.0,1.0,3.0,5.0,3.0,3.0,4.0,3.0,6,False,False,False,False,False,False,False,False,2.5
217,184988,5782,3.5,1485346487000,4.1918216,1.0,1.0,4.0,1.0,2.0,1.0,5.0,2.0,6,False,False,False,False,False,False,False,False,3.5
218,184988,6650,4.0,1485346470000,4.609574,1.0,1.0,5.0,2.0,2.0,2.0,5.0,2.0,6,False,False,False,False,False,False,False,False,4.0
219,184988,5899,5.0,1484605972000,3.4274805,1.0,1.0,5.0,1.0,2.0,1.0,5.0,2.0,6,False,False,False,False,False,False,False,False,4.5
220,118007,107555,3.5,1487645000000,3.3182383,1.0,,4.0,1.0,1.0,3.0,4.0,1.0,5,False,False,False,False,False,False,False,False,4.0
221,118007,135681,4.5,1490582271000,3.1712368,1.0,,4.0,1.0,2.0,3.0,5.0,1.0,1,False,False,False,False,False,False,False,False,3.5
222,118007,151078,4.0,1488195730000,3.3361843,1.0,,4.0,1.0,2.0,1.0,5.0,2.0,1,False,False,False,False,False,False,False,False,4.5
223,118007,45942,3.5,1486629900000,3.937686,1.0,,2.0,2.0,2.0,3.0,4.0,2.0,2,False,False,False,False,False,False,False,False,3.5
224,118007,168756,3.5,1486346920000,3.0511136,1.0,,5.0,1.0,2.0,2.0,4.0,1.0,1,False,False,False,False,False,False,False,False,4.0
225,144057,149406,4.0,1488981926000,3.4231024,1.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,4,False,False,False,False,False,False,False,False,4.5
226,144057,162350,4.0,1490973296000,3.359419,,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3,False,False,False,False,True,True,True,True,4.5
227,144057,158783,3.5,1490972044000,3.8631024,5.0,5.0,3.0,4.0,3.0,4.0,4.0,2.0,1,True,True,False,True,True,True,False,True,4.0
228,144057,162828,3.5,1489480321000,3.1927817,,5.0,3.0,5.0,4.0,4.0,5.0,3.0,3,False,False,False,False,True,True,True,True,3.5
229,144057,163645,4.0,1489810077000,3.7933307,,5.0,2.0,5.0,3.0,2.0,5.0,3.0,2,False,False,False,False,True,True,False,False,3.5
230,184994,169906,3.5,1489946972000,2.7417498,1.0,1.0,4.0,1.0,2.0,5.0,4.0,2.0,3,False,False,False,False,False,False,False,False,4.5
231,184994,163971,3.5,1485989990000,2.6846194,1.0,1.0,4.0,1.0,2.0,5.0,4.0,3.0,3,False,False,False,False,False,False,False,False,4.5
232,184994,145030,3.5,1491696142000,2.9738865,1.0,1.0,4.0,1.0,2.0,5.0,4.0,3.0,1,False,False,False,False,False,False,False,False,3.0
233,184994,114329,3.5,1484528916000,2.952952,1.0,1.0,5.0,1.0,2.0,5.0,4.0,3.0,3,False,False,False,False,False,False,False,False,3.0
234,184994,160730,3.5,1485969314000,2.2136781,1.0,1.0,3.0,1.0,3.0,5.0,2.0,3.0,3,False,False,False,False,False,False,False,False,3.5
235,203571,62049,4.0,1486498612000,3.8425124,1.0,1.0,,1.0,5.0,1.0,4.0,,6,False,False,False,False,False,False,False,False,3.5
236,203571,4420,3.5,1486498882000,3.4908555,1.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,6,False,False,False,False,False,False,False,False,3.5
237,203571,8600,4.0,1486498855000,3.8691432,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,6,False,False,False,False,False,False,False,False,3.5
238,203571,25932,4.0,1486498891000,3.4636047,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,6,False,False,False,False,False,False,False,False,3.5
239,203571,6047,3.5,1489275681000,3.682247,1.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,6,False,False,False,False,False,False,False,False,3.0
240,118829,562,4.0,1488868292000,4.0057106,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2,False,False,False,False,False,False,False,False,3.5
241,118829,3556,5.0,1488862955000,3.0290992,2.0,2.0,4.0,2.0,5.0,2.0,5.0,4.0,2,False,False,False,False,False,False,False,False,4.5
242,118829,7365,4.0,1488869079000,3.9067912,2.0,2.0,3.0,4.0,5.0,4.0,4.0,5.0,6,False,False,False,False,False,False,False,False,3.5
243,118829,97752,4.5,1484993113000,3.8440232,5.0,4.0,5.0,5.0,1.0,1.0,4.0,4.0,3,False,True,False,False,False,True,False,False,4.5
244,118829,111387,5.0,1484303654000,3.7600386,2.0,2.0,4.0,5.0,2.0,2.0,5.0,2.0,5,False,False,False,False,False,False,False,False,4.0
245,121243,82097,3.5,1483914294000,3.8315892,1.0,,2.0,1.0,4.0,3.0,3.0,4.0,5,False,False,False,False,False,False,False,False,4.0
246,121243,83457,4.0,1483914181000,4.0394764,1.0,,,2.0,2.0,3.0,4.0,3.0,6,False,False,False,False,False,False,False,False,3.5
247,121243,141158,4.5,1486201363000,3.6338592,1.0,,4.0,2.0,4.0,3.0,4.0,4.0,4,False,False,False,False,False,False,False,False,4.5
248,121243,147994,3.5,1486201262000,3.9775012,1.0,,4.0,2.0,4.0,3.0,4.0,3.0,4,False,False,False,False,False,False,False,False,3.0
249,121243,79195,3.5,1483914196000,4.036607,1.0,,4.0,4.0,4.0,3.0,4.0,4.0,4,False,False,False,False,False,False,False,False,3.5
250,197286,167122,3.5,1484476276000,3.7094722,1.0,,4.0,2.0,1.0,3.0,4.0,1.0,3,False,False,False,False,False,False,False,False,4.5
251,197286,549,4.0,1484484259000,3.6754112,2.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,3,False,False,False,False,False,False,True,False,3.5
252,197286,168836,3.5,1486774080000,3.3152287,,,4.0,2.0,2.0,1.0,4.0,1.0,3,False,False,False,False,False,False,False,False,3.0
253,197286,161928,4.0,1489228487000,3.8466911,5.0,5.0,3.0,5.0,4.0,2.0,4.0,1.0,2,True,True,True,False,True,True,True,False,4.0
254,197286,101070,3.5,1487340905000,2.7074056,,,4.0,3.0,2.0,3.0,4.0,2.0,3,False,False,False,False,False,False,False,False,3.0
255,123593,60256,4.0,1490527078000,4.4753275,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,5,False,False,False,False,False,False,False,False,4.0
256,123593,7745,4.5,1495974855000,4.1238503,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,6,False,False,False,False,False,False,False,False,4.5
257,123593,64241,4.5,1490527074000,4.663264,1.0,2.0,4.0,2.0,2.0,2.0,5.0,2.0,5,False,False,False,False,False,False,False,False,4.0
258,123593,62245,4.5,1490526996000,4.196312,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,5,False,False,False,False,False,False,False,False,4.0
259,123593,111401,4.0,1490526990000,4.453785,1.0,1.0,4.0,2.0,2.0,3.0,4.0,4.0,6,False,False,False,False,False,False,False,False,3.5
260,134005,25954,4.0,1489343604000,4.2399106,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3,False,True,True,False,False,True,True,False,3.5
261,134005,160289,4.0,1489342589000,4.4590855,2.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,4.0
262,134005,141412,4.5,1485383041000,4.0487995,2.0,5.0,3.0,4.0,3.0,2.0,5.0,2.0,3,False,False,False,False,True,True,False,False,4.0
263,134005,50619,4.0,1489343760000,3.7940767,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4,False,True,True,False,False,True,True,False,3.75
264,134005,165549,3.5,1491084940000,3.9858685,1.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,2,False,False,False,False,False,False,False,False,2.5
265,125965,134881,3.5,1488274175000,3.8913467,1.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,3.5
266,125965,6966,3.5,1488274369000,3.2834885,1.0,1.0,4.0,1.0,2.0,1.0,4.0,2.0,6,False,False,False,False,False,False,False,False,3.5
267,125965,2333,4.0,1488274942000,4.0026126,1.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,2,False,False,False,False,False,False,False,False,3.5
268,125965,8158,3.5,1488274871000,3.6996686,1.0,1.0,4.0,1.0,3.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,3.5
269,125965,7007,3.5,1488274616000,3.3362722,1.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,4.0
270,128924,161922,3.5,1491063274000,3.200259,,3.0,4.0,5.0,3.0,2.0,4.0,3.0,3,False,False,False,False,False,False,False,False,4.0
271,128924,6713,4.0,1489249036000,4.1338863,1.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,3,False,False,False,False,False,False,False,False,4.5
272,128924,2810,4.0,1487705265000,4.431943,1.0,1.0,4.0,3.0,1.0,2.0,5.0,1.0,3,False,False,False,False,False,False,False,False,4.5
273,128924,1292,4.0,1487705471000,3.5995445,1.0,1.0,4.0,3.0,4.0,3.0,5.0,3.0,5,False,False,False,False,False,False,False,False,3.0
274,128924,112940,3.5,1487705632000,3.1918178,1.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,5,False,False,False,False,False,False,False,False,3.5
275,173343,108979,4.5,1483697890000,3.9720972,1.0,,,4.0,4.0,3.0,5.0,4.0,6,False,False,False,False,False,False,False,False,4.5
276,173343,115122,3.5,1483190710000,3.6531296,1.0,,4.0,4.0,4.0,3.0,5.0,2.0,3,False,False,False,False,False,False,False,False,3.5
277,173343,1127,3.5,1488996264000,3.2311296,1.0,,3.0,2.0,2.0,2.0,5.0,2.0,6,False,False,False,False,False,False,False,False,4.0
278,173343,49098,4.0,1483696933000,3.4089022,1.0,,2.0,5.0,5.0,5.0,5.0,5.0,3,False,False,False,False,False,False,False,False,4.0
279,173343,159817,3.5,1483697869000,4.3063626,1.0,,2.0,2.0,4.0,5.0,5.0,4.0,5,False,False,False,False,False,False,False,False,4.5
280,206188,3969,3.5,1488646265000,3.4259205,5.0,4.0,1.0,5.0,4.0,3.0,2.0,3.0,2,True,True,True,False,True,True,True,False,3.0
281,206188,5266,4.0,1488808841000,2.541731,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,2,True,True,True,False,True,True,True,False,3.0
282,206188,162602,5.0,1485270968000,3.4778812,1.0,4.0,4.0,1.0,2.0,1.0,5.0,3.0,3,False,False,False,False,False,False,False,False,4.5
283,206188,162606,3.5,1484490539000,3.4555373,5.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3,True,True,True,True,True,True,True,True,4.0
284,206188,163645,4.0,1486737929000,3.883913,1.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,2,False,False,False,False,True,False,False,False,3.5
285,206190,138036,3.5,1490930947000,3.567989,1.0,1.0,4.0,2.0,2.0,1.0,5.0,2.0,2,False,False,False,False,False,False,False,False,3.0
286,206190,74827,3.5,1485001443000,3.639138,1.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,3,False,False,False,False,False,False,False,False,3.5
287,206190,112940,3.5,1490924464000,2.9141283,1.0,1.0,4.0,3.0,4.0,1.0,3.0,1.0,2,False,False,False,False,False,False,False,False,4.0
288,206190,127198,3.5,1486685731000,3.1993144,1.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,3,False,False,False,False,False,False,False,False,2.5
289,206190,152077,3.5,1485494406000,3.3669567,1.0,1.0,3.0,3.0,4.0,1.0,3.0,2.0,3,False,False,False,False,False,False,False,False,4.0
290,100998,156903,3.5,1486767689000,3.4839315,2.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,3.5
291,100998,80586,3.5,1483934759000,3.7962525,2.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,3,False,False,False,False,False,False,False,False,4.0
292,100998,157961,4.0,1485623184000,3.6329389,4.0,5.0,3.0,5.0,2.0,3.0,4.0,2.0,4,True,True,False,False,True,True,False,False,3.5
293,100998,3036,4.0,1485623180000,4.0655236,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3,False,False,False,False,False,False,False,False,4.5
294,100998,69951,3.5,1485272840000,2.9402697,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5,False,False,False,False,False,False,False,False,4.0
295,109763,71033,5.0,1488799329000,4.364956,1.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,4,False,False,False,False,False,False,False,False,4.0
296,109763,3994,4.0,1488799185000,3.0039387,1.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,5,False,False,False,False,False,False,False,False,3.5
297,109763,88235,4.0,1488799800000,3.7566323,1.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,5,False,False,False,False,False,False,False,False,3.5
298,109763,4844,4.0,1488799455000,4.1624875,1.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,6,False,False,False,False,False,False,False,False,4.0
299,109763,126430,4.0,1490264639000,3.6341214,1.0,2.0,5.0,1.0,2.0,1.0,5.0,2.0,6,False,False,False,False,False,False,False,False,4.5
300,118032,118338,4.5,1489881819000,3.6877422,1.0,,3.0,3.0,3.0,2.0,5.0,3.0,2,False,False,False,False,False,False,False,False,4.0
301,110601,169504,4.0,1488624270000,3.5878441,1.0,1.0,2.0,3.0,4.0,2.0,4.0,4.0,3,False,False,False,False,False,False,False,False,3.0
302,110601,169536,3.5,1488623786000,3.3783438,1.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,3,False,False,False,False,False,False,False,False,3.5
303,110601,169766,4.0,1488624213000,3.3781588,1.0,1.0,4.0,3.0,3.0,2.0,5.0,3.0,3,False,False,False,False,False,False,False,False,4.0
304,110601,165605,4.0,1488623566000,3.5095549,1.0,1.0,4.0,3.0,4.0,2.0,5.0,4.0,3,False,False,False,False,False,False,False,False,4.5
305,110601,169502,4.5,1488623520000,3.7148864,1.0,1.0,5.0,3.0,4.0,2.0,5.0,4.0,3,False,False,False,False,False,False,False,False,3.5
306,201960,161922,3.5,1486888117000,3.530664,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,3,False,False,False,False,False,False,False,False,4.0
307,201960,134368,3.5,1488656891000,3.47269,1.0,3.0,4.0,2.0,2.0,3.0,4.0,1.0,3,False,False,False,False,False,False,False,False,4.0
308,201960,162414,4.0,1488369443000,3.8677938,1.0,3.0,4.0,1.0,5.0,3.0,4.0,3.0,2,False,False,False,False,False,False,False,False,3.0
309,201960,163645,4.5,1486379889000,3.6764576,1.0,2.0,5.0,1.0,2.0,3.0,5.0,2.0,3,False,False,False,False,False,False,False,False,4.5
310,201960,165549,4.0,1487509476000,3.9626594,1.0,1.0,5.0,1.0,5.0,3.0,5.0,3.0,2,False,False,False,False,False,False,False,False,4.0
311,127361,115170,4.0,1485755629000,3.6628695,1.0,,2.0,5.0,4.0,5.0,5.0,4.0,2,False,False,False,False,False,False,False,False,4.5
312,127361,159606,4.0,1487438526000,3.2758853,2.0,,2.0,4.0,4.0,5.0,4.0,4.0,2,False,False,False,False,False,False,False,False,4.0
313,127361,161127,3.5,1488094607000,3.224036,1.0,,4.0,2.0,2.0,3.0,4.0,2.0,2,False,False,False,False,False,False,False,False,4.0
314,127361,215,3.5,1483493493000,3.5100613,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,2,False,True,True,True,False,False,False,False,3.0
315,127361,160301,3.5,1488379984000,2.9683027,1.0,,4.0,1.0,4.0,4.0,5.0,3.0,2,False,False,False,False,False,False,False,False,3.5
316,122064,50802,3.5,1485614944000,2.9493659,1.0,1.0,,2.0,1.0,1.0,3.0,1.0,6,False,False,False,False,False,False,False,False,3.5
317,122064,162592,3.5,1485613483000,3.6834857,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,3,False,False,False,False,True,False,False,False,3.0
318,122064,2940,4.0,1487512635000,4.2170343,1.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,3,False,False,False,False,False,False,False,False,2.0
319,122064,26796,2.5,1510414274000,3.676528,1.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,3,False,False,False,False,False,False,False,False,4.0
320,122064,42015,3.5,1485614878000,3.1101625,1.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,6,False,False,False,False,False,False,False,False,3.0
321,181447,143633,3.5,1484233566000,3.0587769,1.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,3,False,False,False,False,False,False,False,False,3.0
322,113138,136449,3.5,1487068119000,5.0,1.0,5.0,1.0,4.0,5.0,3.0,2.0,2.0,3,False,False,False,False,True,True,True,False,4.0
323,113138,135143,4.0,1488885844000,4.072896,1.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,2,False,False,False,False,False,False,False,False,4.0
324,113138,122922,4.0,1486810108000,4.6909637,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,4,False,False,False,False,False,False,False,False,3.5
325,113138,162414,4.5,1488208353000,1.9113365,2.0,2.0,2.0,1.0,4.0,3.0,5.0,2.0,3,False,False,False,False,False,False,False,False,4.0
326,113138,165549,4.0,1488604476000,3.7004495,3.0,2.0,3.0,1.0,3.0,1.0,4.0,3.0,3,False,False,False,False,False,False,False,False,4.0
327,176055,115680,4.0,1485045017000,2.9140413,5.0,5.0,4.0,1.0,2.0,2.0,5.0,2.0,7,False,False,False,False,False,False,False,False,4.0
328,176055,7366,3.5,1490821748000,2.550987,1.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,2,False,False,False,False,False,False,False,False,4.0
329,176055,135530,4.0,1490132539000,2.9707074,5.0,5.0,4.0,5.0,2.0,2.0,4.0,3.0,7,False,True,False,False,False,True,False,False,2.0
330,176055,56169,4.0,1490546514000,2.9884596,1.0,1.0,3.0,1.0,2.0,3.0,5.0,1.0,6,False,False,False,False,False,False,False,False,3.5
331,176055,130636,3.5,1491088599000,2.4521804,1.0,4.0,4.0,2.0,1.0,2.0,5.0,2.0,7,False,False,False,False,False,False,False,False,3.5
332,180548,161794,3.5,1486039298000,1.5023508,1.0,,5.0,3.0,2.0,3.0,5.0,3.0,6,False,False,False,False,False,False,False,False,2.0
333,180548,161796,3.5,1486039302000,3.5720217,1.0,,5.0,3.0,3.0,3.0,5.0,3.0,6,False,False,False,False,False,False,False,False,3.0
334,180548,161786,4.0,1486039292000,1.2427636,1.0,,3.0,3.0,4.0,3.0,5.0,3.0,6,False,False,False,False,False,False,False,False,3.5
335,180548,91243,3.5,1488915655000,3.6253526,4.0,,3.0,5.0,4.0,3.0,5.0,3.0,2,True,True,True,False,False,False,False,False,2.5
336,180548,161804,3.5,1486039227000,3.4742599,1.0,,5.0,1.0,4.0,3.0,5.0,3.0,6,False,False,False,False,False,False,False,False,3.5
337,195622,164931,3.5,1488334551000,3.8165781,1.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,3,False,False,False,False,False,False,False,False,3.5
338,195622,1730,4.5,1491187436000,4.040396,1.0,1.0,,1.0,1.0,,4.0,1.0,1,False,False,False,False,False,False,False,False,4.0
339,195622,5498,4.5,1491877506000,4.6004395,4.0,3.0,5.0,2.0,3.0,1.0,5.0,4.0,1,False,False,False,False,False,False,False,False,4.0
340,195622,165823,3.5,1486584462000,3.997567,1.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,3.0
341,195622,6270,4.0,1490919680000,4.0775433,,2.0,5.0,1.0,1.0,1.0,5.0,3.0,2,False,False,False,False,False,False,False,False,3.5
342,126698,71106,4.0,1485192218000,3.5834298,1.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,6,False,False,False,False,False,False,False,False,4.5
343,126698,72308,4.0,1485192341000,3.69417,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,6,False,False,False,False,False,False,False,False,2.0
344,126698,74948,4.0,1485192213000,3.3481824,1.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,6,False,False,False,False,False,False,False,False,3.5
345,126698,72489,5.0,1485192233000,2.644783,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,6,False,False,False,False,False,False,False,False,4.0
346,126698,88812,3.5,1485192237000,2.709969,1.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,6,False,False,False,False,False,False,False,False,3.0
347,128948,164179,5.0,1490179690000,4.6133447,1.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,2,False,False,False,False,False,False,False,False,4.0
348,128948,5378,3.5,1490257628000,3.5277092,1.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,6,False,False,False,False,False,False,False,False,4.0
